date,symbol,industry,sector,cmp,marketCap,priceToEarnings,priceToBook,priceToSales,priceToCashflow,enterpriseToEbitda,dividendYield,returnOnEquity,debtToEquity,returnOnCapitalEmployed,priceToEarningsGrowth,return12M,return6M,return3M,return1M
2024-06-28,AXISCADES,Engineering & Construction,Industrials,523.25,2194,66.86,3.75,2.3,27.79,17.23,0.02,5.6,0.54,12.52,-0.1,4.75,-17.92,-5.41,4.19
2024-06-28,ARTEMISMED,,,177.42,,,,,,,,,,,,50.17,-1.52,4.46,-0.35
2024-06-28,SASKEN,Information Technology Services,Technology,1785.35,2692,34.2,3.5,6.62,45.35,26.07,1.4,10.24,0.01,2.9,-1.68,97.64,27.4,16.72,17.52
2024-06-28,EIHAHOTELS,Lodging,Consumer Cyclical,919.75,2803,34.59,6.05,7.28,36.14,22.16,0.54,17.51,0.01,19.18,1.36,73.39,99.1,21.57,28.83
2024-06-28,DHANI,Credit Services,Financial Services,49.98,2912,-7.7,0.84,7.19,-12.6,-12.48,0,-10.89,0.2,-5.07,0.35,51,28.81,31.35,8.89
2024-06-28,PRECWIRE,Electrical Equipment & Parts,Industrials,161.3,2882,39.56,5.69,0.87,47.81,18.96,0.6,14.39,0.19,25.52,1.76,90.89,33.91,25.82,26.36
2024-06-28,VIDHIING,Specialty Chemicals,Basic Materials,439.9,2198,60.28,7.84,7.24,34.62,37.9,0.32,13.01,0.07,17.79,-18.03,8.86,5.9,-3.83,-4.17
2024-06-28,APCOTEXIND,Specialty Chemicals,Basic Materials,435.45,2258,41.91,4.33,2.01,56.14,19.98,1.25,10.33,0.36,12.68,-0.84,-18.49,-14.57,-0.62,8.25
2024-06-28,HUHTAMAKI,Packaging & Containers,Consumer Cyclical,360.45,,,,,,,,,,,,31.43,25.64,20.49,13.85
2024-06-28,LUMAXIND,Auto Parts,Consumer Cyclical,2780.3,2599,23.41,3.87,0.99,19.63,10.97,0.97,16.53,1.08,12.71,3.04,31.48,12.12,15.28,9.94
2024-06-28,GOCLCORP,Specialty Chemicals,Basic Materials,465.85,2310,47.86,1.63,3.24,57.73,15.63,2.1,3.4,0.84,-1.09,-0.62,50.52,-10.15,2.47,22.38
2024-06-28,WENDT,Tools & Accessories,Industrials,15643.7,3129,76.4,14.75,13.92,104.96,49.57,0.51,19.31,0,22.04,35.45,57.48,6.69,39.26,8.02
2024-06-28,DEN,Entertainment,Communication Services,53.31,2545,11.85,0.74,2.35,30.3,7.03,0,6.28,0.01,1.19,-1.02,56.11,-6.64,13.3,5.98
2024-06-28,YATRA,Travel Services,Consumer Cyclical,126.21,1981,-439.61,2.65,4.69,-13.9,47.36,0,-0.6,0.11,-0.64,2.76,-9999999999,-12.72,-11.77,-2.28
2024-06-28,HONDAPOWER,Specialty Industrial Machinery,Industrials,3736.15,3790,41.1,4.67,3.83,35.87,25.51,0.44,11.35,0,9.69,4.91,67.76,56.29,68.84,42.6
2024-06-28,KCP,Building Materials,Basic Materials,244.22,3149,16.7,2.23,1.11,29.91,10.8,1.58,13.37,0.34,12.79,0.05,129.1,58.89,40.52,37.59
2024-06-28,EMSLIMITED,Engineering & Construction,Industrials,642.95,3571,21.88,4.47,4.5,-30.77,16.25,0.16,19.13,0.09,22.39,0.44,-9999999999,51.5,59.78,31.94
2024-06-28,JAGRAN,Publishing,Communication Services,89.32,1945,10.58,1.01,1.01,6.55,5.58,0,9.53,0.13,12.17,0.97,14.44,-4.62,-12.99,-4.42
2024-06-28,SANGAMIND,Textile Manufacturing,Consumer Cyclical,409.1,2039,49.83,2.07,0.78,12.74,14.01,0.5,4.15,1.08,7.15,-0.71,38.65,-3.71,-7.63,8.64
2024-06-28,BEPL,Chemicals,Basic Materials,129.71,3228,17.99,3.5,2.64,14.04,12.38,10.02,19.44,0,21.43,0.58,44.93,28.68,45.17,38.28
2024-06-28,CAPACITE,Engineering & Construction,Industrials,310.55,2628,19.3,1.73,1.36,-67.69,8.06,0,7.93,0.22,12.73,1.27,51.82,24.07,18.6,1.6
2024-06-28,NPST,,,,,,,,,,,,,,,,,,
2024-06-28,SUVEN,Drug Manufacturers - Specialty & Generic,Healthcare,105.23,2295,-21.83,8.5,196.25,-27.78,-22.78,0,-38.91,0,-49.56,0.8,66.24,30.32,5.23,9.1
2024-06-28,MANINDS,Steel,Basic Materials,413.2,2675,25.44,1.9,0.85,10.39,9.6,0.45,7.48,0.23,11.36,0.56,162.18,44.88,13.91,19.16
2024-06-28,DIAMONDYD,Packaged Foods,Consumer Defensive,918.55,2193,41.28,3.01,1.36,17.31,15.1,0.11,7.29,0.11,9.21,0.26,20.09,-14.31,0.7,10.19
2024-06-28,CENTUM,Electronic Components,Technology,1645.2,2121,-769.66,10.43,2.02,9.93,26.18,0.43,-1.36,1.11,11.32,6,22.21,21.97,-2.29,-3.04
2024-06-28,VENKEYS,Farm Products,Consumer Defensive,1923.4,2710,34.27,1.98,0.72,33.06,17.61,0.31,5.77,0.13,6.19,2.81,13.01,-1.43,24.96,7.13
2024-06-28,IKIO,Electronic Components,Technology,292.9,2264,36.21,4.09,5.17,-435.13,21.47,0,10.96,0.13,13.97,1.45,-34.71,-7.99,4.5,8.56
2024-06-28,TCNSBRANDS,Apparel Manufacturing,Consumer Cyclical,531.45,3363,-11.65,11.09,3.5,71.43,-23.06,0,-95.12,2,-42.91,-0.01,28.09,41.53,55.37,5.45
2024-06-28,OPTIEMUS,Electronics & Computer Distribution,Technology,316.8,2720,47.85,6.38,1.78,67.43,28.08,0.47,13.31,0.38,12.2,1.33,48.07,2.06,25.99,20.39
2024-06-28,MOREPENLAB,Drug Manufacturers - Specialty & Generic,Healthcare,55.71,2848,29.61,3.36,1.68,38.81,16.61,0,11.35,0.03,14.04,0.21,81.47,14.75,32.49,18.66
2024-06-28,MUKANDLTD,Steel,Basic Materials,161,,,,,,,,,,,,28.95,-18.58,8.24,2.91
2024-06-28,UDS,Specialty Business Services,Industrials,297.25,1991,29.29,2.37,0.81,19.39,12.61,0,8.09,0.12,10.07,0.58,-9999999999,-11.78,-7.21,4.02
2024-06-28,ALEMBICLTD,Real Estate - Development,Real Estate,111.66,2868,10.67,1.31,18.21,126.37,10,1.96,12.29,0,2.19,0.26,53.91,23.38,33.8,11.55
2024-06-28,RAMASTEEL,Steel,Basic Materials,11.43,1765,60.59,5.27,1.69,97.55,29.78,0,8.69,0.43,14.27,-0.72,-8.19,-4.75,-20.63,-4.75
2024-06-28,IOLCP,Drug Manufacturers - Specialty & Generic,Healthcare,403.65,2370,17.63,1.47,1.11,8.17,9.19,1.24,8.34,0.02,9.95,-5.22,-2.77,-12.88,11.68,10.63
2024-06-28,MBAPL,Agricultural Inputs,Basic Materials,228.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.08,0.83,14.9,NaN,-24.29,-22.79,-5.38,-2.28
2024-06-28,MMFL,Metal Fabrication,Industrials,1237.75,2989,22.17,3.79,1.93,22.77,11.43,0.48,16.93,1.02,17.24,4.14,35.4,27.91,41.52,-2.5
2024-06-28,VAKRANGEE,Information Technology Services,Technology,22.68,2403,552.08,14.82,11.3,77.24,81.12,0.22,2.68,0.07,5.68,1.78,40.87,19.68,14.26,-0.96
2024-06-28,TARSONS,Medical Instruments & Supplies,Healthcare,499.6,2659,62.34,4.34,8.97,25.88,26.15,0,6.96,0.44,7.83,-1.32,-17.69,-5.25,26.93,19.24
2024-06-28,ASTEC,Agricultural Inputs,Basic Materials,1301.4,2552,-54.38,6.91,5.57,249.68,-9913.3,0.12,-12.71,1.34,-7.3,0.19,-0.55,18.82,21.92,16.91
2024-06-28,JSLL,,,,,,,,,,,,,,,,,,
2024-06-28,VISHNU,Specialty Chemicals,Basic Materials,469.95,3080,29.56,4.39,2.55,45.62,15.85,0.2,14.42,0.45,18.47,-0.97,34.44,31.86,47.23,51.84
2024-06-28,TTKHLTCARE,Drug Manufacturers - General,Healthcare,1470.6,2079,33.07,2.08,2.76,-420.37,20.91,0.68,6.28,0.02,2.42,-0.37,19.78,3.76,-0.4,0.39
2024-06-28,MTNL,Telecom Services,Communication Services,42.23,2661,-0.81,-0.11,3.33,20.45,-132.48,0,13.82,-1.27,-121.35,-0.07,114.37,25.5,28.75,11.13
2024-06-28,RPTECH,Electronics & Computer Distribution,Technology,327.65,2160,10.52,1.39,0.19,-21.17,8.61,0.13,9.11,0.45,17.54,0.16,-9999999999,-9999999999,4.76,2.2
2024-06-28,RPSGVENT,Information Technology Services,Technology,720.1,2383,-56.11,0.89,0.3,2.3,5.55,4.6,-1.59,1.58,9.87,0.74,62.28,-1.96,15.65,10.66
2024-06-28,ORIENTHOT,Lodging,Consumer Cyclical,137.25,2452,49.37,3.96,6.23,27.07,24.37,0.36,8.03,0.33,9.69,-5.77,52.5,12.36,19.04,1.86
2024-06-28,GTLINFRA,Communication Equipment,Technology,3.26,4176,-6.13,-0.82,3.04,21.47,19.08,0,13.4,-0.77,-2.93,0.1,307.5,150.77,103.75,117.33
2024-06-28,WEBELSOLAR,Solar,Technology,579.7,2447,-20.26,22.71,94.61,70.03,-23.54,0,-112.11,1.7,-15.99,-0.06,572.9,136.27,19.45,-0.15
2024-06-28,JASH,Specialty Industrial Machinery,Industrials,2153.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.01,0.23,23.63,NaN,87.45,37.66,27.09,-4.68
2024-06-28,UGROCAP,Credit Services,Financial Services,295.55,2707,22.07,1.88,3.66,-1.76,33.8,0,8.3,3.21,-0.76,0.16,23.61,9.61,34.55,12.06
2024-06-28,SDBL,Beverages - Brewers,Consumer Defensive,113.81,888,10.26,1.58,0.69,9.1,6.71,0.01,15.39,0.3,17.29,0.32,12.15,0.04,8.29,-11.84
2024-06-28,HPL,Electrical Equipment & Parts,Industrials,438.8,2822,64.77,3.41,1.93,28.14,17.43,0.23,5.26,0.76,16,1.46,241.48,76.26,38.64,10.89
2024-06-28,TCPLPACK,Packaging & Containers,Consumer Cyclical,2508.35,2278,22.46,4.33,1.51,9.73,10.59,0.8,19.28,0.96,21.92,-2.81,76.99,10.86,12.29,16.01
2024-06-28,ADFFOODS,Packaged Foods,Consumer Defensive,241.87,2658,35.31,6.02,5.11,38.05,22.58,2.07,17.07,0.13,17.75,1.04,29.13,20.84,30.78,9.15
2024-06-28,HMT,Farm & Heavy Construction Machinery,Industrials,68.33,,,,,,,,,,,,140.6,29.29,57.99,21.48
2024-06-28,MOL,Agricultural Inputs,Basic Materials,82.08,2088,-19.69,1.37,1.33,8.36,167.03,1.7,-6.94,0.55,-5.67,0.14,-7.1,5.5,3.51,3.38
2024-06-28,MUFIN,Credit Services,Financial Services,119.22,1933,120.32,7.92,19.78,-5.39,105.65,0,6.58,2.62,2.32,1.68,-9999999999,-27.22,-10.6,2.95
2024-06-28,THEMISMED,Drug Manufacturers - Specialty & Generic,Healthcare,209.69,1930,44.34,5.11,5.06,87.36,26.85,0.24,11.52,0.25,9.53,-1.9,52.69,-1.88,-4.08,2.04
2024-06-28,PANAMAPET,Oil & Gas Refining & Marketing,Energy,393.45,2381,12.2,2.16,1.01,-85.16,8.61,2.03,17.7,0.02,21.79,-0.75,28.64,18.54,18.33,4.64
2024-06-28,MANGLMCEM,Building Materials,Basic Materials,873.75,2403,40.23,2.96,1.39,13.17,12.35,0.17,7.36,0.75,10.3,0.16,174.94,17.1,19.53,1.46
2024-06-28,SIGNPOST,Advertising Agencies,Communication Services,282.85,1512,34.33,7.98,3.9,23.78,18.16,0.16,23.3,0.82,23.9,1.4,-9999999999,-9999999999,-24.75,1.53
2024-06-28,HITECH,Steel,Basic Materials,129.52,1942,47.44,3.37,0.72,-20.39,19.86,0.02,7.62,0.63,13.94,1.88,74.56,12.63,-7.32,4.54
2024-06-28,MAYURUNIQ,Textile Manufacturing,Consumer Cyclical,638.25,2806,22.91,3.24,3.49,24.92,14.46,0.32,14.12,0.02,14.72,1.3,25.5,13.26,40.06,19.21
2024-06-28,SIYSIL,Textile Manufacturing,Consumer Cyclical,511.15,2320,12.55,2.04,1.11,18.04,7.7,2.18,16.25,0.15,19,-0.52,-4.62,-4.38,16.46,13.66
2024-06-28,JINDALPOLY,Specialty Chemicals,Basic Materials,689.55,3020,42.23,0.71,0.77,22.71,15.69,0.62,1.68,1.05,-2.45,-0.54,4.71,8.74,52.03,35.55
2024-06-28,KRSNAA,Diagnostics & Research,Healthcare,606.8,1960,35.05,2.42,3.16,80.48,13.14,0.44,7.02,0.2,7.83,-3.42,6.83,-14.05,-1.27,6.07
2024-06-28,DEEPINDS,Oil & Gas E&P,Energy,290.35,1859,14.84,1.29,4.35,10.3,10.19,0.64,8.58,0.11,7.4,-145.32,64.83,13.24,-5.88,2.18
2024-06-28,PNBGILTS,Capital Markets,Financial Services,145.07,2612,37.58,1.96,1.66,-0.91,16.2,0,5.22,16.85,6.14,-0.2,137.62,49.4,32.36,39.69
2024-06-28,HIL,Building Products & Equipment,Industrials,2873.25,2167,62.26,1.73,0.64,12.5,14.71,1.39,2.78,0.62,0.24,-0.97,-7.32,2.12,10.31,16.34
2024-06-28,RICOAUTO,Auto Parts,Consumer Cyclical,133.67,1809,47.17,2.51,0.84,7.31,10.65,0.56,5.32,0.96,9.47,-1.9,30.86,54.26,-7.88,8.76
2024-06-28,BFINVEST,Asset Management,Financial Services,686.85,2588,30.91,0.42,23.29,284.68,22.81,0,1.35,0,1.64,1.34,79.73,28.5,31.99,25.04
2024-06-28,GANDHAR,Oil & Gas Refining & Marketing,Energy,208.88,2045,12.84,1.74,0.5,-29.48,8.51,0.2,11.99,0.23,19.53,-0.77,-9999999999,-23.47,4.39,2.24
2024-06-28,IFGLEXPOR,Building Materials,Basic Materials,648.6,2338,28.62,2.18,1.43,15.36,14.1,1.08,7.62,0.16,7.65,9.23,90.18,-18.86,19.37,4.44
2024-06-28,BARBEQUE,Restaurants,Consumer Cyclical,561,2192,-163.08,5.58,1.75,9.94,12.49,0,-3.41,1.74,4.34,0.91,-13.63,-16.09,12.68,7.11
2024-06-28,ANDHRAPAP,Paper & Paper Products,Basic Materials,567.75,2258,6.65,1.19,1.25,7.08,4.49,2.2,17.95,0.06,17.97,-0.19,34.3,-6.9,16.88,12.64
2024-06-28,IRMENERGY,Utilities - Regulated Gas,Utilities,448.7,1843,21.51,1.98,2.07,15.31,10.87,0.27,9.19,0.25,10.85,0.02,-9999999999,-16.62,-4.39,-3.99
2024-06-28,RIIL,Engineering & Construction,Industrials,1353.5,2044,153.46,4.34,35.19,1008.48,94.73,0.26,2.83,0,-1.79,4.04,42.23,0.4,6.12,11.47
2024-06-28,SHRIRAMPPS,Real Estate - Development,Real Estate,109.28,1862,24.61,1.46,2.15,8.35,11.48,0,5.91,0.51,6.83,1.71,68.25,-10.68,-3.33,-7.43
2024-06-28,GLOBUSSPR,Beverages - Wineries & Distilleries,Consumer Defensive,766.4,2213,22.93,2.27,0.92,13.01,13.86,0.78,9.9,0.34,8.9,-1.08,-39.89,-12.25,15.16,-0.01
2024-06-28,DREDGECORP,Engineering & Construction,Industrials,1102.55,3088,86.51,2.44,3.27,16.19,16.75,0,2.82,0.34,3.96,-0.73,224.09,83.99,62.24,11.78
2024-06-28,RUPA,Apparel Manufacturing,Consumer Cyclical,279.59,2224,31.88,2.32,1.84,14.28,18.25,1.07,7.28,0.25,10.43,1.07,6.35,4.15,17.11,11.99
2024-06-28,SJS,Auto Parts,Consumer Cyclical,781.75,2427,29.09,4.41,3.86,22.32,15.68,0,15.41,0.15,17.58,1.25,36.65,26.33,28.02,9.83
2024-06-28,PARACABLES,Communication Equipment,Technology,73.21,2222,25.94,3.55,2.07,-22.01,23.85,0,13.68,0.16,12.43,1.48,104.78,-16.95,9.19,-7.91
2024-06-28,EXPLEOSOL,Information Technology Services,Technology,1249.85,1940,21.45,3.17,2.01,27.19,11.48,0.4,14.8,0.04,17.34,-0.66,-20.35,-3.78,3,3.03
2024-06-28,PRECAM,Auto Parts,Consumer Cyclical,189.25,1798,44.53,2.4,1.74,13.73,11.26,0.53,5.39,0.15,2.4,-3.5,-0.6,-24.09,-4.2,0.64
2024-06-28,BHARATWIRE,Steel,Basic Materials,257.35,1752,18.19,2.65,2.82,20.55,11.43,0,14.56,0.2,18.48,0.39,47.94,-16.72,-6.49,-8.37
2024-06-28,GTPL,Entertainment,Communication Services,175.78,1977,18.48,1.7,0.62,4.36,4.35,2.28,9.23,0.25,9.41,-3.04,57.3,-8.02,5.57,5.7
2024-06-28,VPRPL,Engineering & Construction,Industrials,199.25,2484,20.33,3.44,1.69,-7.85,12.92,0,16.95,0.55,26.46,0.58,-9999999999,-7.73,32.97,8.94
2024-06-28,ADORWELD,Specialty Industrial Machinery,Industrials,1411.75,1920,30.39,5.3,2.17,55.65,19.05,1.24,17.44,0.12,20.59,4.63,27.59,-6.67,2.97,14.4
2024-06-28,DPABHUSHAN,Luxury Goods,Consumer Cyclical,1374.6,3060,49.45,12.81,1.31,-10878.92,31.84,0.07,25.91,0.72,37.2,1.35,388.66,106.78,64.37,8.45
2024-06-28,FOSECOIND,Chemicals,Basic Materials,4203.95,,,,,,,,,,,,60.71,9.69,44.36,17.37
2024-06-28,SCILAL,,,,,,,,,,,,,,,,,,
2024-06-28,SESHAPAPER,Paper & Paper Products,Basic Materials,331.9,2094,7.73,1.1,1.16,10.35,5.23,1.81,14.17,0.01,14.26,-0.22,17.76,-6.28,12.8,4.27
2024-06-28,JINDRILL,Oil & Gas Equipment & Services,Energy,630.6,1828,35.73,1.34,2.96,-41.37,12.85,0.08,3.75,0.22,8.12,-0.76,78.97,-14.43,-1.05,-6.15
2024-06-28,YASHO,Specialty Chemicals,Basic Materials,1945.2,2218,38.27,7.52,3.74,24.59,26.08,0.03,19.66,1.96,11.83,-2.62,-9999999999,19.32,20.14,6.24
2024-06-28,GREENPOWER,Utilities - Independent Power Producers,Utilities,20.22,1984,54.28,2.52,7.32,7.95,13.38,0,4.64,0.96,7.3,-7.89,101.39,-7.25,8.13,0.6
2024-06-28,NITINSPIN,Textile Manufacturing,Consumer Cyclical,356.75,2006,15.25,1.75,0.69,12.27,8.82,0.7,11.47,1.17,12.46,-0.75,34.72,10.36,9.82,8.95
2024-06-28,GOLDIAM,Luxury Goods,Consumer Cyclical,160.73,1717,19.16,2.72,2.85,16.04,12.3,0.75,14.42,0.01,16.86,2.63,23.4,-5.76,-5.95,-1.3
2024-06-28,PIXTRANS,Specialty Industrial Machinery,Industrials,1381.55,1883,22.68,3.82,3.82,13.75,13.57,0.43,16.84,0.09,17.1,0.81,45.17,6.89,3.54,8.54
2024-06-28,SIGACHI,Drug Manufacturers - Specialty & Generic,Healthcare,60.45,1984,39.25,4.62,4.97,153.89,23.88,0.15,13.33,0.33,13.01,4.64,103.13,17.61,8.53,-8.41
2024-06-28,ARMANFIN,Credit Services,Financial Services,2088.85,2189,12.61,2.69,3.55,-7.24,16.53,0,21.36,2.12,9.45,0.23,-5.72,-14.31,13.85,1.6
2024-06-28,MONARCH,Capital Markets,Financial Services,521.3,1766,14.34,5.1,6.8,-12.24,10.45,0.19,35.6,0.33,44.99,0.08,112.13,19.54,-1.58,-1.31
2024-06-28,AMRUTANJAN,Drug Manufacturers - Specialty & Generic,Healthcare,749.5,2166,48.15,7.51,5.14,77.58,31.74,0.62,15.59,0.01,15.41,3.39,12.22,25.03,20.8,7.32
2024-06-28,FMGOETZE,Auto Parts,Consumer Cyclical,441.7,2458,19.37,2.21,1.45,15.38,7.76,0.17,11.43,0.01,12.68,0.75,20.16,22.47,37.13,19.62
2024-06-28,PENIND,Specialty Industrial Machinery,Industrials,168.39,2273,23.11,2.59,0.73,10.11,9.47,0,11.22,0.9,19.34,0.71,117.84,35.04,26.9,17.34
2024-06-28,GEPIL,Engineering & Construction,Industrials,413.85,2783,-16.24,40.43,1.71,16.08,-33.22,0,-248.99,2.36,-113.07,0.27,162.93,81.91,55.85,26.29
2024-06-28,PVSL,Auto & Truck Dealerships,Consumer Cyclical,239.05,1702,22.37,2.61,0.3,21.29,8.94,0,11.65,1.42,14.09,1.19,-9999999999,-9999999999,-4.19,7.17
2024-06-28,JUBLINDS,Specialty Chemicals,Basic Materials,1614,2432,87.53,10.38,1.94,32.05,34.62,0,12.01,0.69,32.69,-1.6,208.28,168.15,37.59,38.99
2024-06-28,63MOONS,Software - Application,Technology,367.1,1692,7.6,0.51,3.59,35.87,6.41,0,6.65,0,2,-0.01,69.29,-22.13,-3.8,7.53
2024-06-28,CANTABIL,Apparel Manufacturing,Consumer Cyclical,248.43,2078,32.69,6.36,3.37,16.4,14.08,0.36,19.06,1.03,15.82,-4.21,19.99,3.1,18.98,13.7
2024-06-28,RAMCOIND,Building Products & Equipment,Industrials,248.81,2160,20.43,0.53,1.45,16.04,11.59,0.4,2.6,0.06,2.88,-1.14,50.84,14.69,23.79,7.66
2024-06-28,JYOTISTRUC,Specialty Industrial Machinery,Industrials,27.51,1976,69.65,-77.27,4.38,-101.39,137.65,0,-112.88,-74.97,0.45,-0.1,219.88,42.17,31.94,3.81
2024-06-28,VSSL,Steel,Basic Materials,312.5,2546,27.93,3.54,1.53,17.88,15.22,0.64,12.74,0.12,18.68,-3.07,59.6,42.96,47.34,0.05
2024-06-28,HERCULES,Specialty Industrial Machinery,Industrials,559.95,1792,49.81,1.89,9.98,63.2,34.65,0.45,3.8,0.01,2.44,-0.76,109.99,59.42,3.9,18.57
2024-06-28,NSIL,Asset Management,Financial Services,4361.15,2240,39.8,0.18,27.01,54.46,29.38,0,0.45,0,0.51,-1.04,88.96,33.93,30.4,26.69
2024-06-28,HLVLTD,Lodging,Consumer Cyclical,24.92,1643,69.22,3.71,8.25,68.97,41.25,0,5.37,0.07,3.49,0.35,91.69,-7.53,-4.34,-3.41
2024-06-28,SURYODAY,Banks - Regional,Financial Services,188.54,2003,9.27,1.11,1.69,2.14,3.38,0,11.96,1.35,3.67,0.05,10.23,20.4,17.18,-0.66
2024-06-28,TNPL,Paper & Paper Products,Basic Materials,271.57,1880,9.03,0.9,0.4,4.48,4.33,2.95,9.96,0.86,13.4,-0.19,28.1,-9.28,10.1,9.95
2024-06-28,SUBEXLTD,Software - Application,Technology,29.61,1642,-8.53,4.92,5.3,-198.2,-10.21,0,-57.49,0.08,-7.36,-0.03,2.63,-12.78,-1.46,4.63
2024-06-28,RISHABH,Scientific & Technical Instruments,Technology,449.05,1716,42.32,3.07,2.49,22.56,20.88,0.05,7.09,0.1,7.31,-3.03,-9999999999,-22.96,1.54,-4.8
2024-06-28,SERVOTECH,,,88.19,1876,159.44,13.22,5.3,2454.71,85.8,0.23,8.29,0.51,10.9,25.04,-40.43,15.06,13.65,8.61
2024-06-28,BHAGCHEM,Agricultural Inputs,Basic Materials,249.76,2599,155.13,6.28,6.38,75.8,58.14,0.12,4.4,0.15,7.09,-2.44,60.33,62.72,55.28,24.94
2024-06-28,ATFL,Packaged Foods,Consumer Defensive,717.6,1749,167.27,3.5,2.31,27.93,46.36,0.42,2.08,0.08,2.48,-5.28,-15.59,-17.58,5.22,5.52
2024-06-28,OMAXE,Real Estate - Development,Real Estate,112.79,2063,-5.12,NaN,1.28,2.09,-5.87,0.01,NaN,NaN,-2.88,-0.33,117.32,50.59,24.56,29.42
2024-06-28,EVERESTIND,Building Products & Equipment,Industrials,1176.5,1858,103.21,3.11,1.18,10.18,28.51,0.51,3.01,0.16,1.21,-1.79,21.36,-14.49,12.96,7.13
2024-06-28,PREMEXPLN,Specialty Chemicals,Basic Materials,746.55,803,28.31,3.65,2.95,10.17,13.49,0.23,12.88,0.28,18.22,0.09,764.86,135.06,145.3,47.94
2024-06-28,GNA,Auto Parts,Consumer Cyclical,395.35,1698,16.98,2.12,1.13,17.25,9.45,0.76,12.47,0.24,17.33,-0.28,-0.68,-11.18,3.9,1.7
2024-06-28,GOKULAGRO,Packaged Foods,Consumer Defensive,167.85,2477,18.24,3.15,0.18,6.97,8.99,0,17.27,0.77,23.57,79.76,56.8,35.25,53.78,4.97
2024-06-28,TALBROAUTO,Auto Parts,Consumer Cyclical,311.55,1924,17.48,3.58,2.47,28.81,10.86,0.2,20.47,0.18,15.11,0.18,109.56,4.23,19.6,12.13
2024-06-28,DCMSRIND,Confectioners,Consumer Defensive,213.35,1856,16.08,2.28,0.9,24.22,9.57,0.03,14.15,0.65,18.37,0.18,167.52,39.17,16.46,-1.5
2024-06-28,NELCO,Communication Equipment,Technology,770.3,1758,74.28,14.22,5.49,39.16,28.81,0.26,19.15,0.46,26.12,3.87,5.69,-3.03,10.97,4.93
2024-06-28,KICL,Asset Management,Financial Services,6298.45,2750,39.25,0.33,51.46,-226.59,30.09,0,0.84,0,0.59,1.9,241.68,91.22,73.72,43.9
2024-06-28,MOTISONS,Luxury Goods,Consumer Cyclical,165.2,1627,50.46,4.96,3.9,-30.93,26.86,0,9.82,0.34,18.27,1.12,-9999999999,68.31,3.22,-8.98
2024-06-28,5PAISA,Capital Markets,Financial Services,513,1600,30.77,2.96,6.17,-17.45,16.92,0,10.08,0.62,-1.77,1.88,43.04,-9.4,1.57,-2.65
