date,symbol,industry,sector,cmp,marketCap,priceToEarnings,priceToBook,priceToSales,priceToCashflow,enterpriseToEbitda,dividendYield,returnOnEquity,debtToEquity,returnOnCapitalEmployed,priceToEarningsGrowth,return12M,return6M,return3M,return1M
2024-06-26,RVNL,Engineering & Construction,Industrials,409.1,85299,54.18,9.75,3.9,28.87,33.92,0.52,18,0.69,8.86,4.98,230.19,125.34,61.76,8.51
2024-06-26,BHARATFORG,Auto Parts,Consumer Cyclical,1679.5,78196,82.21,10.91,4.99,46.98,30.09,0.49,13.27,1.11,55.56,1.03,104.88,35.62,48.68,6.84
2024-06-26,CENTRALBK,Banks - Regional,Financial Services,62.89,54595,20.47,1.69,3.09,-9.24,1.64,0,8.24,0.62,1.67,0.35,119.51,25.53,5.17,-7.72
2024-06-26,JSWINFRA,Integrated Freight & Logistics,Industrials,326.2,66921,57.89,8.34,17.78,37.11,32.46,0,14.4,0.59,11.66,0.97,-9999999999,56.6,32.95,15.18
2024-06-26,POLICYBZR,Insurance Brokers,Financial Services,1345.2,60341,927.72,10.28,17.55,6975.79,309.29,0,1.14,0.04,-4.49,-8.19,87.71,69.28,19.65,7.43
2024-06-26,ASHOKLEY,Farm & Heavy Construction Machinery,Industrials,240.19,70528,28.42,7.83,1.55,-11.27,13.6,1.08,27.58,4.53,17.12,0.28,46.82,32.3,40.26,5.95
2024-06-26,THERMAX,Specialty Industrial Machinery,Industrials,5147.15,57968,89.86,13.06,6.22,234.4,53.09,0.19,14.53,0.29,11.96,2.08,129.98,67.03,22.77,-2.81
2024-06-26,PHOENIXLTD,Real Estate - Diversified,Real Estate,3653.2,65282,59.59,6.9,16.41,30.2,33.37,0.14,11.62,0.49,11.24,-3.32,139.76,62.75,31.28,14.43
2024-06-26,GMRINFRA,Airports & Air Services,Industrials,98.28,59322,-106.07,-27.41,6.78,15.29,23.2,0,25.84,-16.59,3.65,-0.51,129.63,22.01,20.44,11.43
2024-06-26,TATAELXSI,Software - Application,Technology,7089.9,44154,55.73,17.62,12.43,62.97,37.87,0.85,31.62,0.09,34.55,11.35,-6.05,-19,-8.93,-3.1
2024-06-26,PATANJALI,Packaged Foods,Consumer Defensive,1556.6,56349,73.63,5.52,1.78,32.27,37.44,0.77,7.5,0.1,9.87,-5.31,30.98,-1.17,16.3,8.18
2024-06-26,SJVN,Utilities - Renewable,Utilities,129.67,50958,55.41,3.62,19.76,38.91,32.42,1.37,6.48,1.44,3.59,-1.68,214.35,42.57,6.81,-10.26
2024-06-26,PRESTIGE,Real Estate - Diversified,Real Estate,1927.05,77249,56.22,6.84,9.81,59.55,23.25,0.08,12.17,1.19,9.47,1.22,229.1,63.46,64.71,19.58
2024-06-26,ACC,Building Materials,Basic Materials,2590.9,,,,,,,,,,,,44.86,17.17,3.98,0.22
2024-06-26,NYKAA,Internet Retail,Consumer Cyclical,174.68,49889,1546.21,39.52,7.81,198758.39,149.24,0,2.56,0.77,8.01,25.19,17.95,0.42,7.86,4.72
2024-06-26,SUNDARMFIN,Credit Services,Financial Services,4862.65,53586,37.32,4.84,14.47,-6.31,17.3,0.6,12.96,4,3.55,4.58,86.64,38.6,17.49,9.59
2024-06-26,UBL,Beverages - Brewers,Consumer Defensive,1964.1,51932,126.63,12.43,6.39,671.56,67.49,0.38,9.81,0.02,11.46,3.63,31.05,10.02,13.14,5.18
2024-06-26,ABCAPITAL,Financial Conglomerates,Financial Services,237.6,61777,18.35,2.3,1.89,-2.56,13.74,0,12.44,4.11,14.25,-0.53,23.56,42.79,35.46,4.74
2024-06-26,MPHASIS,Information Technology Services,Technology,2419.45,45722,29.57,5.2,3.44,20.98,17.92,2.06,17.68,0.27,20.26,-5.62,31.55,-11.69,1.31,-0.89
2024-06-26,BALKRISIND,Auto Parts,Consumer Cyclical,3175.5,61388,41.72,6.93,6.55,29.48,23.82,0.5,16.62,0.35,16.01,1.07,34.58,23.63,37.03,2.37
2024-06-26,DIXON,Consumer Electronics,Technology,11398.05,68185,182.49,40.23,3.85,116.69,94.67,0.03,21.7,0.29,23.71,3.92,159.58,73.57,52.4,23.03
2024-06-26,MAHABANK,Banks - Regional,Financial Services,64.66,45789,11.15,2.3,3.57,3.95,1.52,1.91,20.49,0.39,2.11,0.22,135.56,43.21,3.7,-8.41
2024-06-26,KALYANKJIL,Luxury Goods,Consumer Cyclical,456.65,47038,78.74,11.23,2.54,35.56,37.01,0.11,14.26,1.07,19.84,2.07,236.64,28.96,6.74,12.35
2024-06-26,SCHAEFFLER,Auto Parts,Consumer Cyclical,4701.85,,,,,,,,,,,,53.08,46.8,67.25,2.47
2024-06-26,AWL,Packaged Foods,Consumer Defensive,334.9,43527,294.12,5.23,0.85,150.65,33.91,0,1.78,0.32,8.21,-3.94,-17.62,-5.64,4.2,-1.82
2024-06-26,APLAPOLLO,Steel,Basic Materials,1594.65,44256,60.42,12.28,2.53,39.81,35.56,0.31,20.32,0.32,21.66,4.3,19.2,3.76,6.6,-4.19
2024-06-26,TATATECH,Information Technology Services,Technology,1003.55,40711,59.92,12.64,7.96,138.32,38.27,1.23,21.09,0.08,24.18,6.76,-9999999999,-14.96,-1.67,-8
2024-06-26,SONACOMS,Auto Parts,Consumer Cyclical,640.1,37539,72.57,14.16,11.79,54.19,41.29,0.48,19.52,0.16,21.3,2.37,23.13,-0.68,-9.33,0.6
2024-06-26,KPITTECH,Information Technology Services,Technology,1592.65,43196,72.65,20.13,8.87,43.12,40.94,0.3,27.71,0.15,29.96,1.27,47.17,5.21,7.15,2.67
2024-06-26,FACT,Agricultural Inputs,Basic Materials,1008.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.62,1.32,21.08,NaN,118.03,25.1,60.53,41.85
2024-06-26,PSB,Banks - Regional,Financial Services,59.43,40281,67.53,2.59,9.92,23.03,5.37,0.81,3.83,0.63,0.51,-1.24,100.78,37.73,-0.54,-7.72
2024-06-26,PETRONET,Oil & Gas Refining & Marketing,Energy,314.75,47213,12.93,2.71,0.9,9.69,8.17,3.18,20.98,0.17,20.73,1.31,43,41.37,19.59,4.31
2024-06-26,L&TFH,,,,,,,,,,,,,,,,,,
2024-06-26,UNOMINDA,Auto Parts,Consumer Cyclical,1054.8,60556,68.76,12.25,4.32,61.83,34.71,0.17,17.81,0.35,17,1.97,83.22,53.39,54.04,25.99
2024-06-26,PAGEIND,Apparel Manufacturing,Consumer Cyclical,39584.95,44153,77.57,27.65,9.64,40.86,49.66,0.78,35.64,0.12,44.8,-215.9,4.4,2.78,14.9,8.13
2024-06-26,MRPL,Oil & Gas Refining & Marketing,Energy,218.57,38307,10.65,2.88,0.42,5.44,6.46,0.46,27.08,0.96,27.92,0.3,177.73,64.15,0.01,0.15
2024-06-26,AUBANK,Banks - Regional,Financial Services,692.45,46337,30.19,3.69,6.71,17.77,5.96,0.14,12.22,0.44,2.3,5.49,-7.65,-12.06,22.56,9.12
2024-06-26,MAZDOCK,Aerospace & Defense,Industrials,4081,82310,42.49,13.18,8.69,120.38,29.83,0.54,31.02,0,19.5,0.58,227.87,78.92,118.93,30.19
2024-06-26,HUDCO,Credit Services,Financial Services,285.2,57095,26.97,3.44,19.13,-5.55,16.73,1.61,12.74,4.45,2.82,1.11,395.14,126.44,52.31,8.4
2024-06-26,GUJGASLTD,Utilities - Regulated Gas,Utilities,620.95,42746,37.38,5.54,2.72,26.16,20.57,1.07,14.81,0.02,15.8,-1.48,32.64,34.55,14.09,12
2024-06-26,NIACL,Insurance - Diversified,Financial Services,240.11,39571,35.47,1.4,0.91,-8.35,17.93,0,3.84,0,40.18,5.5,102.97,14.15,5.73,2.94
2024-06-26,CRISIL,Financial Data & Stock Exchanges,Financial Services,4153.05,,,,,,,,,,,,7.31,-4.24,-18.05,-2.09
2024-06-26,AIAENG,Specialty Industrial Machinery,Industrials,4207.05,39682,34.94,5.96,8.32,43.96,24.74,0.34,17.06,0.07,18.28,4.63,27.52,14.03,7.45,13.09
2024-06-26,FEDERALBNK,Banks - Regional,Financial Services,177.17,43154,10.71,1.43,3.51,6.71,2.46,0.54,12.89,0.84,1.75,0.94,43.98,13.46,17.96,8.26
2024-06-26,IREDA,Credit Services,Financial Services,194.69,52329,37.73,6.11,10.72,-4.71,59.42,0,14.63,5.8,2.57,0.62,-9999999999,89.39,43.26,0.72
2024-06-26,VOLTAS,Specialty Industrial Machinery,Industrials,1495.4,49481,196.25,8.5,3.99,64.98,83.3,0.29,4.33,0.13,6.8,2.26,96.48,52.85,35.51,5.97
2024-06-26,DALBHARAT,Building Materials,Basic Materials,1819.8,34127,41.32,2.08,2.32,12.95,13.19,0.5,5.04,0.29,4.9,-2.05,-15.99,-20.02,-6.3,0.67
2024-06-26,POONAWALLA,Credit Services,Financial Services,416.6,32102,19.26,3.93,10.8,-4.25,21.11,0.96,20.6,1.86,5.05,0.13,22.06,-4.35,-10.52,-7.23
2024-06-26,MEDANTA,Medical Care Facilities,Healthcare,1305.55,35055,73.33,12.06,10.7,57.27,40.55,0,16.45,0.28,17.79,1.76,97.81,36.12,-1.18,6.73
2024-06-26,IRB,Infrastructure Operations,Industrials,65.69,39671,65.48,2.89,5.35,9.79,15.25,0.42,4.41,1.36,5.7,-4.17,141.06,58.1,12.19,-9.89
2024-06-26,3MINDIA,Conglomerates,Industrials,37182.65,41887,71.8,19.51,10,65.14,48.8,0.27,27.17,0.01,32.26,2.45,34.33,-0.34,19.2,20.17
2024-06-26,MFSL,Insurance - Life,Financial Services,971.7,33535,98.65,8.67,0.72,5.49,49.67,0,8.8,0.14,28.61,-9.66,25.15,1.82,-3.04,1.46
2024-06-26,M&MFIN,Credit Services,Financial Services,308.1,38032,19.69,1.91,4.67,-2.06,12.81,1.95,9.7,4.57,3.63,-2.9,-2.91,11.35,10.51,14.43
2024-06-26,UPL,Agricultural Inputs,Basic Materials,570.35,42811,-35.68,1.54,0.99,23.5,13.21,1.75,-4.32,1.07,4.68,0.26,-15.42,-2.88,25.08,8.65
2024-06-26,HONAUT,Electrical Equipment & Parts,Industrials,57392.7,50744,101.2,14.07,12.5,115.67,65.53,0.17,13.9,0.02,14.57,6.99,38.18,55.76,48.35,12.69
2024-06-26,BSE,Financial Data & Stock Exchanges,Financial Services,2541.1,34423,44.22,10.42,24.76,12.11,29.06,0.48,23.57,0,6.88,0.17,323.23,14.4,1,-6.01
2024-06-26,FLUOROCHEM,Specialty Chemicals,Basic Materials,3320.1,36472,83.85,6.14,8.52,58.23,37.99,0.06,7.33,0.35,9.23,-1.25,10.34,-10.25,7.19,3.56
2024-06-26,COFORGE,Information Technology Services,Technology,5325.35,32922,40.74,9.08,3.59,36.44,22.8,1.42,22.28,0.2,24.24,2.37,13.42,-15.13,-3.22,1.17
2024-06-26,LICHSGFIN,Mortgage Finance,Financial Services,778.8,42839,9,1.36,4.89,-5.99,11.58,1.09,15.12,7.71,2.65,0.14,97.21,45.27,27.47,21.55
2024-06-26,GLAXO,Drug Manufacturers - General,Healthcare,2601.2,44066,74.68,24.79,12.8,75.71,50.19,1.23,33.19,0.01,41.27,-22.07,81.74,37.04,33.63,10.17
2024-06-26,DELHIVERY,Integrated Freight & Logistics,Industrials,398.15,29336,-117.1,3.21,3.6,62.1,64.87,0,-2.72,0.13,-5.89,1.54,4.31,2.29,-10.64,-3.81
2024-06-26,BDL,Aerospace & Defense,Industrials,1589.75,58275,190.16,16.02,24.79,141.54,64.21,0.25,16.85,0,6.4,2.57,193.04,85.68,81.49,2.91
2024-06-26,STARHEALTH,Insurance - Diversified,Financial Services,525.45,30754,36.39,4.57,2.19,25.92,27.27,0,12.55,0.07,77.67,1.02,-6.1,-1.74,-3.31,-1.95
2024-06-26,FORTIS,Medical Care Facilities,Healthcare,481.3,36337,60.69,4.74,5.27,33.03,28.99,0.24,7.82,0.15,9.14,36.42,58.32,14.81,14.54,5.79
2024-06-26,BIOCON,Biotechnology,Healthcare,352.15,42146,41.24,2.13,2.97,14.27,15.08,0.48,5.17,0.82,4.04,0.34,44.53,41.06,33.31,11.81
2024-06-26,COROMANDEL,Agricultural Inputs,Basic Materials,1559.95,45932,27.98,4.88,2.08,32.17,17.39,0.4,17.43,0.05,21.73,-1.51,66.06,24.63,45.1,25.15
2024-06-26,NLCINDIA,Utilities - Regulated Electric,Utilities,241.8,33529,17.95,2.03,2.58,5.96,9.99,1.49,11.22,1.36,3.65,0.58,138.58,-4.6,6.01,6.5
2024-06-26,TATAINVEST,Capital Markets,Financial Services,6656.8,33681,87.49,1.12,76.58,143.41,80.38,0.72,1.28,0,1.24,1.66,186.92,55.46,6.61,1.34
2024-06-26,JKCEMENT,Building Materials,Basic Materials,4400.25,34000,42.99,6.33,2.94,17.36,17.9,0.34,14.73,1.03,13.04,0.5,28.49,16.16,7.95,10.24
2024-06-26,IPCALAB,Drug Manufacturers - Specialty & Generic,Healthcare,1107.3,28093,42.89,4.44,3.65,29.74,21.62,0.18,8.64,0.23,11.02,1.1,50.46,-0.53,-10.51,-14.6
2024-06-26,METROBRAND,Apparel Retail,Consumer Cyclical,1227.3,33373,81.22,17.91,14.16,56.56,44.68,0.35,22.13,0.59,16.53,5.82,25.46,-3.53,6.36,6.38
2024-06-26,KEI,Electrical Equipment & Parts,Industrials,4420.4,39891,68.8,12.67,4.92,65.34,44.45,0.07,18.45,0.05,24.07,3.19,88.46,36.04,27.76,5.98
2024-06-26,ESCORTS,Farm & Heavy Construction Machinery,Industrials,4250.95,46099,43.99,5.02,5.21,44.66,29.05,0.16,11.43,0.01,10.64,0.68,93.19,42.5,53.06,10.27
2024-06-26,LLOYDSME,Steel,Basic Materials,728.15,36777,29.81,13.08,5.64,21.62,20.66,0,44.22,0.01,56.89,-0.06,-9999999999,21.4,20.96,4.66
2024-06-26,GLAND,Drug Manufacturers - General,Healthcare,1785.2,29405,38.07,3.37,5.19,29.5,19.57,0,8.85,0.04,10.67,-33.94,75.89,-7.24,-3.25,-4.35
2024-06-26,IGL,Utilities - Regulated Gas,Utilities,474.8,33237,16.74,3.45,2.37,21.7,11.15,0.84,20.61,0.01,19.23,0.79,-0.04,13.49,10.21,2.96
2024-06-26,NAM-INDIA,Asset Management,Financial Services,660.45,41609,37.68,10.45,25.32,53.52,29.94,1.95,27.81,0,22.34,0.72,155.79,47.47,40.18,8.73
2024-06-26,APOLLOTYRE,Auto Parts,Consumer Cyclical,517.75,32883,19.1,2.37,1.3,9.56,8.15,0.87,12.39,0.35,14.91,0.3,29.71,14.03,11,8.55
2024-06-26,JUBLFOOD,Restaurants,Consumer Cyclical,555.55,36528,91.83,16.83,6.46,36.18,29.63,0.22,18.4,1.93,8.79,7.02,12.41,-1.68,23.77,13.11
2024-06-26,POWERINDIA,Electronic Components,Technology,12630.95,53533,326.89,39.37,10.5,212.17,149.66,0.03,12.04,0.16,18.29,4.4,206.43,139.93,81.17,17.05
2024-06-26,MSUMI,Auto Parts,Consumer Cyclical,75.44,33353,52.39,19.89,4.03,42.16,32.79,0.86,38.07,0.15,45.3,1.69,33.4,22.17,14.13,11.19
2024-06-26,BANDHANBNK,Banks - Regional,Financial Services,205.57,33117,14.85,1.53,2.65,2.24,2.84,0.73,10.32,0.76,3.76,9.2,-13.63,-14.84,14.21,8.74
2024-06-26,DEEPAKNTR,Chemicals,Basic Materials,2505.25,34170,42.14,7.12,4.45,38.92,26.75,0.3,16.91,0.06,18.03,-8.72,13.91,0.97,17.87,6.85
2024-06-26,ZFCVINDIA,Auto Parts,Consumer Cyclical,15608.2,29605,72.84,10.61,7.82,153.51,44.7,0.08,14.57,0.02,15.9,2.61,30.15,-2.49,2.81,-4.02
2024-06-26,AJANTPHARM,Drug Manufacturers - Specialty & Generic,Healthcare,2316.35,29167,35.76,8.18,6.93,37.15,23.14,2.2,22.88,0.01,27.7,0.87,54.31,11.17,3.83,-4.86
2024-06-26,KPRMILL,Textile Manufacturing,Consumer Cyclical,890.9,30453,37.81,6.99,5.23,44.92,24.18,0.51,18.48,0.27,21.92,-36.17,33.85,8.01,7.02,10.91
2024-06-26,SYNGENE,Biotechnology,Healthcare,709.25,28425,55.73,6.68,8.15,27.28,26.41,0.18,11.98,0.13,12.87,5.28,-2.71,1.11,0.95,6.08
2024-06-26,EIHOTEL,Lodging,Consumer Cyclical,438.75,27438,42.93,6.96,10.93,38.55,26.76,0.28,16.22,0.05,17.66,0.42,110.99,75.85,-2.39,-1.17
2024-06-26,APARINDS,Electrical Equipment & Parts,Industrials,8398.3,33735,40.88,8.7,2.1,-119.08,20.91,0.45,21.29,0.12,32.71,1.76,147.15,38.74,20.34,4.75
2024-06-26,NATIONALUM,Aluminum,Basic Materials,186.9,34327,17.26,2.36,2.61,12.62,9.88,2.14,13.65,0.01,13.07,0.45,127.23,41.64,22.52,-3.83
2024-06-26,TATACHEM,Chemicals,Basic Materials,1092.45,27831,103.85,1.25,1.8,9.23,15.27,1.61,1.2,0.25,6.08,-1.17,8.57,-1.06,1.07,-1.15
2024-06-26,GLENMARK,Drug Manufacturers - Specialty & Generic,Healthcare,1226.4,34608,-23.04,4.41,2.97,-130.38,22.6,0.34,-19.13,0.16,7.18,0.04,87.04,43.61,27.96,9.55
2024-06-26,HINDCOPPER,Copper,Basic Materials,322.85,31221,105.72,13.66,18.18,106.9,69.35,0.28,12.92,0.1,13.72,-521.96,180.01,17.98,16.11,-12.36
2024-06-26,GODREJIND,Conglomerates,Industrials,846.4,28498,475.51,3.56,1.72,-6.65,25.84,0.23,0.75,3.62,3.22,-5.07,68.76,13.69,8.17,-0.04
2024-06-26,NH,Medical Care Facilities,Healthcare,1196,24291,30.78,8.42,4.84,22.77,20.9,0.21,27.37,0.56,20.16,1.02,16.97,-0.5,-6.84,-3.29
2024-06-26,BLUESTARCO,Building Products & Equipment,Industrials,1652.3,33974,79.55,13.02,3.51,117.47,47.43,0.34,15.9,0.09,20.71,-551.56,111.98,74.48,29.72,11.12
2024-06-26,EXIDEIND,Auto Parts,Consumer Cyclical,568.1,48289,55.1,3.75,2.88,31.53,25.82,0.35,6.8,0.09,9.17,8.47,144.08,78.73,86.54,14.92
2024-06-26,ENDURANCE,Auto Parts,Consumer Cyclical,2641.6,37158,54.6,7.47,3.63,35.15,26.47,0.26,13.67,0.15,15.12,1.3,70.43,36.64,44.59,20.48
2024-06-26,JBCHEPHARM,Drug Manufacturers - Specialty & Generic,Healthcare,1724.75,26768,48.44,9.16,7.68,33.43,28.96,0.59,18.9,0.13,24.27,1.34,47.65,6.16,4.5,-3.22
2024-06-26,PAYTM,Software - Infrastructure,Technology,409.35,26011,-18.36,1.95,2.61,39.97,-35.06,0,-10.63,0.01,-12.06,1.05,-51.98,-35.58,1.66,14.76
2024-06-26,ANGELONE,Capital Markets,Financial Services,2598.45,21830,19.71,7.18,5.12,-66.17,13.73,1.49,37.04,0.84,29.06,0.78,50.81,-25.5,-14.67,0.61
2024-06-26,MOTILALOFS,Capital Markets,Financial Services,620.35,9244,3.79,1.06,1.67,-26.48,4.29,2.73,27.96,1.57,15.19,0.02,-9.19,-50.01,48.88,9.55
2024-06-26,ITI,Communication Equipment,Technology,308.1,29605,-51.96,16.59,23.43,30.4,-114.05,0,-31.88,1.01,-16.98,-0.93,183.7,1.17,21.92,0.9
2024-06-26,360ONE,Asset Management,Financial Services,889.2,31911,40.68,9.25,15.91,-67.88,23.89,1.85,23.31,2.71,5.07,1.97,94.7,25.27,31.62,8.24
2024-06-26,CARBORUNIV,Conglomerates,Industrials,1689.5,32145,69.76,10.28,6.95,53.44,37.61,0.21,14.76,0.05,15.77,6.11,44.53,51.74,33.2,4.42
2024-06-26,AARTIIND,Specialty Chemicals,Basic Materials,694.55,25178,60.45,4.76,3.95,20.91,28.84,0.21,7.86,0.61,8.5,-2.56,36.87,6.92,4.36,12.65
2024-06-26,SUNTV,Broadcasting,Communication Services,762.85,30063,15.61,2.85,7.02,13.85,10.83,2.2,18.27,0,19.9,1.22,74.21,7.11,27.09,19.82
2024-06-26,KIOCL,Steel,Basic Materials,458.65,27875,-334.78,14.53,15.03,266.17,-1268.89,0,-4.34,0.09,-4.67,22.46,141.84,24.58,17.94,1.2
2024-06-26,ISEC,Capital Markets,Financial Services,772.25,24971,14.79,6.37,5.05,-4.44,12.38,2.75,43.25,4.3,14.08,0.29,27.61,7.56,6.13,6.39
2024-06-26,RADICO,Beverages - Wineries & Distilleries,Consumer Defensive,1800,24069,91.8,9.87,5.84,131.62,47.57,0.17,10.75,0.34,13.61,4.84,46.9,8.55,4.18,10.17
2024-06-26,SUNDRMFAST,Auto Parts,Consumer Cyclical,1340.8,28175,54,8.24,4.97,47.86,30.74,0.43,15.25,0.19,18.17,9.85,12.56,7.36,22.6,16.42
2024-06-26,CREDITACC,Credit Services,Financial Services,1359.05,21661,15.03,3.3,4.34,-4.58,21.3,0,22.01,3.32,7.73,0.2,0.38,-14.88,-5.71,-1.34
2024-06-26,COCHINSHIP,Aerospace & Defense,Industrials,2208.15,58093,74.17,11.61,15.17,-338.55,47.49,0.41,15.66,0.09,14.37,0.47,661.69,226.18,153.29,12.03
2024-06-26,HATSUN,Packaged Foods,Consumer Defensive,1045.25,23283,87.11,14.81,2.91,-325.83,28.14,0.57,17,1.72,16.91,1.47,8.5,-8.2,3.34,4.43
2024-06-26,MANYAVAR,Apparel Manufacturing,Consumer Cyclical,1078.9,26204,63.32,16.36,19.16,54.24,36.59,0.83,25.86,0.28,24.5,-17.49,-15.32,-14.91,16.45,4.06
2024-06-26,CYIENT,Conglomerates,Industrials,1832.8,20145,29.5,4.73,2.82,27.74,15.96,1.52,16.04,0.18,19.38,0.89,24.91,-20.08,-8.19,1.36
2024-06-26,GET&D,Specialty Industrial Machinery,Industrials,1518.85,38890,214.8,31.29,12.28,75.02,113.61,0,14.57,0.03,20.16,-0.02,586.95,201.75,79.06,12.39
2024-06-26,BRIGADE,Real Estate - Development,Real Estate,1359.35,31415,69.56,8.61,6.42,94.06,25.71,0.15,12.38,1.5,10.08,1.27,132.41,51.59,45.34,6.46
2024-06-26,TIMKEN,Tools & Accessories,Industrials,4470.7,33629,85.76,13.91,11.56,98.93,54.35,0.03,16.22,0.01,19.38,247.51,30.26,37.48,56.35,13.14
2024-06-26,NBCC,Engineering & Construction,Industrials,158.11,28460,70.87,12.79,2.76,389.58,47.85,0.36,18.04,0,18.88,1.4,299.27,93.88,32.98,9
2024-06-26,JBMA,Auto Parts,Consumer Cyclical,2122.5,25098,140.38,21.49,5.01,122.55,45.35,0.06,15.32,1.82,20.17,3.21,96.2,44.96,17.65,0.25
2024-06-26,GILLETTE,Household & Personal Products,Consumer Defensive,7429.7,,,,,,,,,,,,46.21,14.61,13.96,4.12
2024-06-26,KANSAINER,Specialty Chemicals,Basic Materials,269.95,21823,18.43,3.91,2.8,24.17,12.25,0.67,21.23,0.05,14.22,0.12,-11.14,-18.99,2.94,0.06
2024-06-26,LAURUSLABS,Drug Manufacturers - Specialty & Generic,Healthcare,427.45,23039,143.92,5.6,4.57,34.61,32,0.37,3.91,0.63,7.45,-1.81,16.57,-0.64,8.95,-3.11
2024-06-26,GRINDWELL,Building Products & Equipment,Industrials,2751.35,30463,79.4,14.82,11.42,82.79,51.98,0.53,18.67,0.04,20.4,13.24,20.32,18.13,44.74,18.04
2024-06-26,FIVESTAR,Credit Services,Financial Services,804.9,23540,28.16,4.53,11.01,-11.09,24.83,0,16.09,1.22,9.57,0.71,24.73,9.53,11.88,14.32
2024-06-26,SWANENERGY,Textile Manufacturing,Consumer Cyclical,618.3,19382,30.06,3.09,3.86,749.22,32.39,0.01,4.8,0.55,6.94,-0.03,132.93,21,-7.71,-3.06
2024-06-26,CHOLAHLDNG,Credit Services,Financial Services,1287.75,24182,13.64,2.36,0.96,-0.68,46.5,0.43,17.31,13.09,3.12,0.37,39.98,23.82,15.86,14.92
2024-06-26,IRCON,Engineering & Construction,Industrials,270.4,25432,27.37,4.33,2.06,-323.76,15.24,1.11,15.83,0.44,7.98,1.28,220.95,57.76,23.1,-2.17
2024-06-26,SKFINDIA,Tools & Accessories,Industrials,6570,32481,58.87,12.11,7.11,52.04,38.53,0.61,20.57,0,23.61,11.58,31.39,42.82,57.98,7.5
2024-06-26,BSOFT,Information Technology Services,Technology,685.65,18917,30.82,6.21,3.58,26.34,19.81,0.66,20.49,0.03,23.62,0.36,94.32,-4.91,-7.59,7.95
2024-06-26,ASTERDM,Medical Care Facilities,Healthcare,352.2,17532,135.61,3.84,4.74,111.09,14.67,0,2.84,0.3,5.34,-1.95,25.34,-14.06,-13.95,-6.13
2024-06-26,RELAXO,Footwear & Accessories,Consumer Cyclical,827.7,20605,102.78,10.3,7.07,87.63,47.7,0.3,10.02,0.1,11.81,3.46,-8.62,-8.39,1.27,1.42
2024-06-26,SONATSOFTW,Information Technology Services,Technology,585.45,16250,52.74,11.55,1.89,57.92,24.29,1.35,21.94,0.54,28.97,-1.66,16.64,-21.18,-18.95,6.73
2024-06-26,GSPL,Utilities - Regulated Gas,Utilities,297.35,16777,10.11,1.55,0.97,5.98,5.15,2.93,15.33,0.01,16.96,9.1,0.66,-2.83,-16.59,2.43
2024-06-26,RATNAMANI,Steel,Basic Materials,3594.75,25197,40.46,8.02,4.98,49.29,25.97,0.33,19.83,0.05,23.38,1.84,56.5,6.88,28.65,9.09
2024-06-26,ABFRL,Apparel Manufacturing,Consumer Cyclical,320.65,32396,-51.58,8.03,2.31,24.15,22.86,0,-15.57,2.34,-1.47,-0.03,52.04,43.34,56,12.08
2024-06-26,APLLTD,Drug Manufacturers - Specialty & Generic,Healthcare,900.15,17694,28.73,3.67,2.84,22.03,18.83,0.89,12.78,0.11,13.24,0.36,37.03,18.53,-8.6,-5.03
2024-06-26,PFIZER,Drug Manufacturers - General,Healthcare,4609.55,21088,38.25,5.86,9.62,82.1,25.58,0.87,15.33,0.03,15.56,-3.29,21.47,7.98,9.88,1.27
2024-06-26,RAMCOCEM,Building Materials,Basic Materials,865.45,20450,54.88,2.83,2.18,10.73,16.11,0.23,4.97,0.68,7.78,3.76,-6.89,-15.18,6.77,12.53
2024-06-26,SIGNATURE,Real Estate - Development,Real Estate,1402.15,19702,1217.43,31.44,15.88,213.22,374.71,0,2.58,3.09,-2.42,-9.71,-9999999999,59.82,3.16,8.87
2024-06-26,PEL,Financial Conglomerates,Financial Services,907.35,20385,-12.46,0.77,2.51,771.28,37.32,3.63,-6.34,2.02,2.57,0.11,-0.04,-2.58,6.83,9.4
2024-06-26,ELGIEQUIP,Specialty Industrial Machinery,Industrials,724.95,22939,73.52,14.24,7.13,79.73,42.75,0.28,19.36,0.4,23.84,-4.65,34.13,33.13,20.48,11.12
2024-06-26,LALPATHLAB,Diagnostics & Research,Healthcare,2746.7,22857,63.9,12.36,10.27,42.69,33.75,0.88,19.34,0.13,39.11,1.29,23.72,6.56,21.38,4.34
2024-06-26,EMAMILTD,Household & Personal Products,Consumer Defensive,704.85,30767,42.52,12.58,8.6,39.5,34.5,1.13,29.57,0.04,30.29,2.97,68.81,25.03,64.17,33.37
2024-06-26,SANOFI,Drug Manufacturers - General,Healthcare,6686.75,,,,,,,,,,,,-3.36,-17.12,-17.59,-22.91
2024-06-26,JYOTICNC,Specialty Industrial Machinery,Industrials,1343.4,30553,202.52,22.39,22.83,-633.16,99.39,0,11.06,0.22,18.31,-0.07,-9999999999,-9999999999,63.54,48.34
2024-06-26,TRIDENT,Textile Manufacturing,Consumer Cyclical,38.69,19470,56.07,4.51,2.86,67.77,21.62,0.93,8.1,0.49,9.61,-2.6,14.47,6.58,5.85,2.76
2024-06-26,CASTROLIND,Oil & Gas Refining & Marketing,Energy,205.47,,,,,,,,,,,,68.97,14.31,10.5,8.31
